TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
IF100421A151,513,"VERTEX FR VAT","COUNTRY FR REV CHRG OUTPUT",VTX_FR_VAT_O_REVCHRG,VTX_FR_802500000,-20,-20,100,N,100,VAT|VAT|VAT,DE20181001|FR20180803|||,FRANCE,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|20.0|ZEROCHARGED|ACCRUEALL||0.000000|-20.000000|20.0||
IF100421A152,514,"VERTEX HU VAT","COUNTRY HU REV CHRG INPUT",VTX_HU_VAT_I_REVCHRG,VTX_HU_803480000,27,27,100,N,100,VAT|VAT|VAT,DE20181001|HU20180803|||,HUNGARY,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|27.0|ZEROCHARGED|ACCRUEALL||0.000000|-27.000000|27.0||
IF100421A152,514,"VERTEX HU VAT","COUNTRY HU REV CHRG OUTPUT",VTX_HU_VAT_O_REVCHRG,VTX_HU_803480000,-27,-27,100,N,100,VAT|VAT|VAT,DE20181001|HU20180803|||,HUNGARY,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|27.0|ZEROCHARGED|ACCRUEALL||0.000000|-27.000000|27.0||
IF100421A153,515,"VERTEX IE VAT","COUNTRY IE REV CHRG INPUT",VTX_IE_VAT_I_REVCHRG,VTX_IE_803720000,23,23,100,N,100,VAT|VAT|VAT,DE20181001|IE20180803|||,IRELAND,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|23.0|ZEROCHARGED|ACCRUEALL||0.000000|-23.000000|23.0||
IF100421A153,515,"VERTEX IE VAT","COUNTRY IE REV CHRG OUTPUT",VTX_IE_VAT_O_REVCHRG,VTX_IE_803720000,-23,-23,100,N,100,VAT|VAT|VAT,DE20181001|IE20180803|||,IRELAND,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|23.0|ZEROCHARGED|ACCRUEALL||0.000000|-23.000000|23.0||
IF100421A154,516,"VERTEX IT VAT","COUNTRY IT REV CHRG INPUT",VTX_IT_VAT_I_REVCHRG,VTX_IT_803800000,22,22,100,N,100,VAT|VAT|VAT,DE20181001|IT20180803|||,ITALY,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|22.0|ZEROCHARGED|ACCRUEALL||0.000000|-22.000000|22.0||
IF100421A154,516,"VERTEX IT VAT","COUNTRY IT REV CHRG OUTPUT",VTX_IT_VAT_O_REVCHRG,VTX_IT_803800000,-22,-22,100,N,100,VAT|VAT|VAT,DE20181001|IT20180803|||,ITALY,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|22.0|ZEROCHARGED|ACCRUEALL||0.000000|-22.000000|22.0||
IF100421A155,517,"VERTEX PL VAT","COUNTRY PL REV CHRG INPUT",VTX_PL_VAT_I_REVCHRG,VTX_PL_806160000,23,23,100,N,100,VAT|VAT|VAT,DE20181001|PL20180803|||,POLAND,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|23.0|ZEROCHARGED|ACCRUEALL||0.000000|-23.000000|23.0||
IF100421A155,517,"VERTEX PL VAT","COUNTRY PL REV CHRG OUTPUT",VTX_PL_VAT_O_REVCHRG,VTX_PL_806160000,-23,-23,100,N,100,VAT|VAT|VAT,DE20181001|PL20180803|||,POLAND,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|23.0|ZEROCHARGED|ACCRUEALL||0.000000|-23.000000|23.0||
IF100421A156,518,"VERTEX SK VAT","COUNTRY SK REV CHRG INPUT",VTX_SK_VAT_I_REVCHRG,VTX_SK_807030000,20,20,100,N,100,VAT|VAT|VAT,DE20181001|SK20180803|||,SLOVAKIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|20.0|ZEROCHARGED|ACCRUEALL||0.000000|-20.000000|20.0||
IF100421A156,518,"VERTEX SK VAT","COUNTRY SK REV CHRG OUTPUT",VTX_SK_VAT_O_REVCHRG,VTX_SK_807030000,-20,-20,100,N,100,VAT|VAT|VAT,DE20181001|SK20180803|||,SLOVAKIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|20.0|ZEROCHARGED|ACCRUEALL||0.000000|-20.000000|20.0||
IF100421A157,519,"VERTEX SE VAT","COUNTRY SE REV CHRG INPUT",VTX_SE_VAT_I_REVCHRG,VTX_SE_807520000,25,25,100,N,100,VAT|VAT|VAT,DE20181001|SE20180803|||,SWEDEN,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|25.0|ZEROCHARGED|ACCRUEALL||0.000000|-25.000000|25.0||
IF100421A157,519,"VERTEX SE VAT","COUNTRY SE REV CHRG OUTPUT",VTX_SE_VAT_O_REVCHRG,VTX_SE_807520000,-25,-25,100,N,100,VAT|VAT|VAT,DE20181001|SE20180803|||,SWEDEN,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|25.0|ZEROCHARGED|ACCRUEALL||0.000000|-25.000000|25.0||
IF100421A158,520,"VERTEX BE VAT","COUNTRY BE REV CHRG INPUT",VTX_BE_VAT_I_REVCHRG,VTX_BE_800560000,21,21,100,N,100,VAT|VAT|VAT,DE20181001|BE20180803|||,BELGIUM,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|21.0|ZEROCHARGED|ACCRUEALL||0.000000|-21.000000|21.0||
IF100421A158,520,"VERTEX BE VAT","COUNTRY BE REV CHRG OUTPUT",VTX_BE_VAT_O_REVCHRG,VTX_BE_800560000,-21,-21,100,N,100,VAT|VAT|VAT,DE20181001|BE20180803|||,BELGIUM,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|21.0|ZEROCHARGED|ACCRUEALL||0.000000|-21.000000|21.0||
IF100421A159,521,"VERTEX AT VAT","COUNTRY AT REV CHRG INPUT",VTX_AT_VAT_I_REVCHRG,VTX_AT_800400000,20,20,100,N,100,VAT|VAT|VAT,DE20181001|AT20180803|||,AUSTRIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|20.0|ZEROCHARGED|ACCRUEALL||0.000000|-20.000000|20.0||
IF100421A159,521,"VERTEX AT VAT","COUNTRY AT REV CHRG OUTPUT",VTX_AT_VAT_O_REVCHRG,VTX_AT_800400000,-20,-20,100,N,100,VAT|VAT|VAT,DE20181001|AT20180803|||,AUSTRIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|20.0|ZEROCHARGED|ACCRUEALL||0.000000|-20.000000|20.0||
IF100421A160,522,"VERTEX NL VAT","COUNTRY NL REV CHRG INPUT",VTX_NL_VAT_I_REVCHRG,VTX_NL_805280000,21,21,100,N,100,VAT|VAT|VAT,DE20181001|NL20180803|||,NETHERLANDS,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|21.0|ZEROCHARGED|ACCRUEALL||0.000000|-21.000000|21.0||
IF100421A160,522,"VERTEX NL VAT","COUNTRY NL REV CHRG OUTPUT",VTX_NL_VAT_O_REVCHRG,VTX_NL_805280000,-21,-21,100,N,100,VAT|VAT|VAT,DE20181001|NL20180803|||,NETHERLANDS,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|21.0|ZEROCHARGED|ACCRUEALL||0.000000|-21.000000|21.0||
IF100421A161,523,"VERTEX DE VAT","COUNTRY DE INPUT",VTX_DE_VAT_I_ZERO,VTX_DE_802760000,0,0,100,N,100,VAT|VAT|VAT,GB20180809|DE20180803|||,GERMANY,"TAXABLE|DEFAULT|Zero Rate|||09|||||F",321|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y
IF100421A161,523,"VERTEX DE VAT","COUNTRY DE INPUT",VTX_DE_VAT_I_ZERO,VTX_DE_802760000,0,0,100,N,100,VAT|VAT|VAT,GB20180809|DE20180803|||,GERMANY,"TAXABLE|DEFAULT|Zero Rate|||09|||||F",321|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y
IF100421A161,523,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_ZERO,VTX_GB_808260000,0,0,100,N,100,VAT|VAT|VAT,GB20180809|DE20180803|||,"UNITED KINGDOM","TAXABLE|DEFAULT|Zero Rate|||01|03||||F",321|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y
IF100421A162,524,"VERTEX AU VAT","COUNTRY AU INPUT",VTX_AU_VAT_I_STD,VTX_AU_800360000,10,10,100,N,100,VAT|GST|VAT,AU20180920|AU20180803|||,AUSTRALIA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|10.0|MATCHED|PAYCHARGED||10.000000|0.000000|10.0|10|Y
IF100421A162,525,"VERTEX AU VAT","COUNTRY AU INPUT",VTX_AU_VAT_I_OUTOFSCOPE,VTX_AU_800360000,0,0,100,N,100,VAT|GST|VAT,AU20180920|AU20180803|||,AUSTRALIA,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||T",321|10.0|MATCHED|PAYCHARGED||10.000000|0.000000|0.0|0|Y
IF100421A162,526,"VERTEX AU VAT","COUNTRY AU INPUT",VTX_AU_VAT_I_EXEMPT,VTX_AU_800360000,0,0,100,N,100,VAT|GST|VAT,AU20180920|AU20180803|||,AUSTRALIA,EXEMPT|DEFAULT|Exempt|||21|||||T,321|10.0|MATCHED|PAYCHARGED||10.000000|0.000000|0.0|0|Y
IF100421A162,527,"VERTEX AU VAT","COUNTRY AU INPUT",VTX_AU_VAT_I_ZERO,VTX_AU_800360000,0,0,100,N,100,VAT|GST|VAT,AU20180920|AU20180803|||,AUSTRALIA,"TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||F",321|10.0|MATCHED|PAYCHARGED||10.000000|0.000000|0.0|0|Y
IF100421A163,529,"VERTEX AT VAT","COUNTRY AT INPUT",VTX_AT_VAT_I_STD,VTX_AT_800400000,20,20,100,N,100,VAT|VAT|VAT,AT20180920|AT20180803|||,AUSTRIA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|40.0|MATCHED|PAYCHARGED||40.000000|0.000000|20.0|20|Y
IF100421A027,53,"VERTEX NL VAT","COUNTRY NL INPUT",VTX_NL_VAT_I_STD,VTX_NL_805280000,21,21,100,N,100,VAT|VAT|VAT,NL814704979B01|DE6352410|||,NETHERLANDS,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|21.0|MATCHED|PAYCHARGED||21.000000|0.000000|21.0|21|Y
IF100421A163,530,"VERTEX AT VAT","COUNTRY AT INPUT",VTX_AT_VAT_I_OUTOFSCOPE,VTX_AT_800400000,0,0,100,N,100,VAT|VAT|VAT,AT20180920|AT20180803|||,AUSTRIA,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|40.0|MATCHED|PAYCHARGED||40.000000|0.000000|0.0|0|Y
IF100421A163,531,"VERTEX AT VAT","COUNTRY AT INPUT",VTX_AT_VAT_I_EXEMPT,VTX_AT_800400000,0,0,100,N,100,VAT|VAT|VAT,AT20180920|AT20180803|||,AUSTRIA,EXEMPT|DEFAULT|Exempt|||21|||||T,321|40.0|MATCHED|PAYCHARGED||40.000000|0.000000|0.0|0|Y
IF100421A163,532,"VERTEX AT VAT","COUNTRY AT INPUT",VTX_AT_VAT_I_REDUCED,VTX_AT_800400000,10,10,100,N,100,VAT|VAT|VAT,AT20180920|AT20180803|||,AUSTRIA,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F",321|40.0|MATCHED|PAYCHARGED||40.000000|0.000000|10.0|10|Y
IF100421A163,533,"VERTEX AT VAT","COUNTRY AT INPUT",VTX_AT_VAT_I_REDUCED,VTX_AT_800400000,10,10,100,N,100,VAT|VAT|VAT,AT20180920|AT20180803|||,AUSTRIA,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||T",321|40.0|MATCHED|PAYCHARGED||40.000000|0.000000|10.0|10|Y
IF100421A164,535,"VERTEX DE VAT","COUNTRY DE INPUT",VTX_DE_VAT_I_STD,VTX_DE_802760000,19,19,100,N,100,VAT|VAT|VAT,DE20181001|DE20180803|||,GERMANY,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|26.0|MATCHED|PAYCHARGED||26.000000|0.000000|19.0|19|Y
IF100421A164,536,"VERTEX DE VAT","COUNTRY DE INPUT",VTX_DE_VAT_I_OUTOFSCOPE,VTX_DE_802760000,0,0,100,N,100,VAT|VAT|VAT,DE20181001|DE20180803|||,GERMANY,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|26.0|MATCHED|PAYCHARGED||26.000000|0.000000|0.0|0|Y
IF100421A164,537,"VERTEX DE VAT","COUNTRY DE INPUT",VTX_DE_VAT_I_REDUCED,VTX_DE_802760000,7,7,100,N,100,VAT|VAT|VAT,DE20181001|DE20180803|||,GERMANY,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F",321|26.0|MATCHED|PAYCHARGED||26.000000|0.000000|7.0|7|Y
IF100421A164,538,"VERTEX DE VAT","COUNTRY DE INPUT",VTX_DE_VAT_I_EXEMPT,VTX_DE_802760000,0,0,100,N,100,VAT|VAT|VAT,DE20181001|DE20180803|||,GERMANY,EXEMPT|DEFAULT|Exempt|||21|||||T,321|26.0|MATCHED|PAYCHARGED||26.000000|0.000000|0.0|0|Y
IF100421A165,540,"VERTEX NL VAT","COUNTRY NL INPUT",VTX_NL_VAT_I_STD,VTX_NL_805280000,21,21,100,N,100,VAT|VAT|VAT,NL20181001|NL20180803|||,NETHERLANDS,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|30.0|MATCHED|PAYCHARGED||30.000000|0.000000|21.0|21|Y
IF100421A165,541,"VERTEX NL VAT","COUNTRY NL INPUT",VTX_NL_VAT_I_OUTOFSCOPE,VTX_NL_805280000,0,0,100,N,100,VAT|VAT|VAT,NL20181001|NL20180803|||,NETHERLANDS,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|30.0|MATCHED|PAYCHARGED||30.000000|0.000000|0.0|0|Y
IF100421A165,542,"VERTEX NL VAT","COUNTRY NL INPUT",VTX_NL_VAT_I_REDUCED,VTX_NL_805280000,9,9,100,N,100,VAT|VAT|VAT,NL20181001|NL20180803|||,NETHERLANDS,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||F",321|30.0|MATCHED|PAYCHARGED||30.000000|0.000000|9.0|9|Y
IF100421A165,543,"VERTEX NL VAT","COUNTRY NL INPUT",VTX_NL_VAT_I_EXEMPT,VTX_NL_805280000,0,0,100,N,100,VAT|VAT|VAT,NL20181001|NL20180803|||,NETHERLANDS,EXEMPT|DEFAULT|Exempt|||21|||||T,321|30.0|MATCHED|PAYCHARGED||30.000000|0.000000|0.0|0|Y
IF100421A166,545,"VERTEX PT VAT","COUNTRY PT INPUT",VTX_PT_VAT_I_STD,VTX_PT_806200000,30,23,100,N,100,VAT|VAT|VAT,PT20181001|PT20180803|||,PORTUGAL,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|35.0|OVERCHARGED|PAYCHARGED|PROFILE|42.000000|7.000000|23.0|30|Y
IF100421A166,546,"VERTEX PT VAT","COUNTRY PT INPUT",VTX_PT_VAT_I_REDUCED,VTX_PT_806200000,6,6,100,N,100,VAT|VAT|VAT,PT20181001|PT20180803|||,PORTUGAL,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F",321|35.0|OVERCHARGED|PAYCHARGED|PROFILE|42.000000|7.000000|6.0|6|Y
IF100421A166,547,"VERTEX PT VAT","COUNTRY PT INPUT",VTX_PT_VAT_I_OUTOFSCOPE,VTX_PT_806200000,0,0,100,N,100,VAT|VAT|VAT,PT20181001|PT20180803|||,PORTUGAL,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|35.0|OVERCHARGED|PAYCHARGED|PROFILE|42.000000|7.000000|0.0|0|Y
IF100421A166,548,"VERTEX PT VAT","COUNTRY PT INPUT",VTX_PT_VAT_I_EXEMPT,VTX_PT_806200000,0,0,100,N,100,VAT|VAT|VAT,PT20181001|PT20180803|||,PORTUGAL,EXEMPT|DEFAULT|Exempt|||21|||||T,321|35.0|OVERCHARGED|PAYCHARGED|PROFILE|42.000000|7.000000|0.0|0|Y
IF100421A166,549,"VERTEX PT VAT","COUNTRY PT INPUT",VTX_PT_VAT_I_REDUCED,VTX_PT_806200000,6,6,100,N,100,VAT|VAT|VAT,PT20181001|PT20180803|||,PORTUGAL,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||T",321|35.0|OVERCHARGED|PAYCHARGED|PROFILE|42.000000|7.000000|6.0|6|Y
IF100421A028,55,"VERTEX ES VAT","COUNTRY ES INPUT",VTX_ES_VAT_I_STD,VTX_ES_807240000,21,21,100,N,100,VAT|VAT|VAT,ESN0071677A|ES4152630|||,SPAIN,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|21.0|MATCHED|PAYCHARGED||21.000000|0.000000|21.0|21|Y
IF100421A167,551,"VERTEX SG VAT","COUNTRY SG INPUT",VTX_SG_VAT_I_STD,VTX_SG_807020000,7,7,100,N,100,VAT|GST|VAT,SG20181001|SG20180803|||,SINGAPORE,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|7.0|MATCHED|PAYCHARGED||7.000000|0.000000|7.0|7|Y
IF100421A167,552,"VERTEX SG VAT","COUNTRY SG INPUT",VTX_SG_VAT_I_EXEMPT,VTX_SG_807020000,0,0,100,N,100,VAT|GST|VAT,SG20181001|SG20180803|||,SINGAPORE,EXEMPT|DEFAULT|Exempt|||21|||||T,321|7.0|MATCHED|PAYCHARGED||7.000000|0.000000|0.0|0|Y
IF100421A168,554,"VERTEX ES VAT","COUNTRY ES INPUT",VTX_ES_VAT_I_STD,VTX_ES_807240000,21,21,100,N,100,VAT|VAT|VAT,ES20181001|ES20180803|||,SPAIN,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|61.2|MATCHED|PAYCHARGED||61.200000|0.000000|21.0|21|Y
IF100421A168,555,"VERTEX ES VAT","COUNTRY ES INPUT",VTX_ES_VAT_I_REDUCED,VTX_ES_807240000,4,4,100,N,100,VAT|VAT|VAT,ES20181001|ES20180803|||,SPAIN,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F",321|61.2|MATCHED|PAYCHARGED||61.200000|0.000000|4.0|4|Y
IF100421A168,556,"VERTEX ES VAT","COUNTRY ES ADDLVAT INPUT",VTX_ES_AVAT_I_STD,VTX_ES_807240000,5.2,5.2,100,N,100,"VAT|Additional VAT|Additional VAT",ES20181001|ES20180803|||,SPAIN,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|61.2|MATCHED|PAYCHARGED||61.200000|0.000000|26.2|26.2|Y
IF100421A168,556,"VERTEX ES VAT","COUNTRY ES INPUT",VTX_ES_VAT_I_STD,VTX_ES_807240000,21,21,100,N,100,VAT|VAT|VAT,ES20181001|ES20180803|||,SPAIN,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|61.2|MATCHED|PAYCHARGED||61.200000|0.000000|26.2|26.2|Y
IF100421A168,557,"VERTEX ES VAT","COUNTRY ES INPUT",VTX_ES_VAT_I_OUTOFSCOPE,VTX_ES_807240000,0,0,100,N,100,VAT|VAT|VAT,ES20181001|ES20180803|||,SPAIN,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|61.2|MATCHED|PAYCHARGED||61.200000|0.000000|0.0|0|Y
IF100421A168,558,"VERTEX ES VAT","COUNTRY ES INPUT",VTX_ES_VAT_I_REDUCED,VTX_ES_807240000,10,10,100,N,100,VAT|VAT|VAT,ES20181001|ES20180803|||,SPAIN,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||T",321|61.2|MATCHED|PAYCHARGED||61.200000|0.000000|10.0|10|Y
IF100421A168,559,"VERTEX ES VAT","COUNTRY ES INPUT",VTX_ES_VAT_I_EXEMPT,VTX_ES_807240000,0,0,100,N,100,VAT|VAT|VAT,ES20181001|ES20180803|||,SPAIN,EXEMPT|DEFAULT|Exempt|||21|||||T,321|61.2|MATCHED|PAYCHARGED||61.200000|0.000000|0.0|0|Y
IF100421A169,561,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_STD,VTX_GB_808260000,20,20,100,N,100,VAT|VAT|VAT,GB20180809|GB20180803|||,"UNITED KINGDOM","TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|25.0|MATCHED|PAYCHARGED||25.000000|0.000000|20.0|20|Y
IF100421A169,562,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_REDUCED,VTX_GB_808260000,5,5,100,N,100,VAT|VAT|VAT,GB20180809|GB20180803|||,"UNITED KINGDOM","TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||F",321|25.0|MATCHED|PAYCHARGED||25.000000|0.000000|5.0|5|Y
IF100421A169,563,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_OUTOFSCOPE,VTX_GB_808260000,0,0,100,N,100,VAT|VAT|VAT,GB20180809|GB20180803|||,"UNITED KINGDOM","NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|25.0|MATCHED|PAYCHARGED||25.000000|0.000000|0.0|0|Y
IF100421A169,564,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_EXEMPT,VTX_GB_808260000,0,0,100,N,100,VAT|VAT|VAT,GB20180809|GB20180803|||,"UNITED KINGDOM",EXEMPT|DEFAULT|Exempt|||21|||||T,321|25.0|MATCHED|PAYCHARGED||25.000000|0.000000|0.0|0|Y
IF100421A169,565,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_ZERO,VTX_GB_808260000,0,0,100,N,100,VAT|VAT|VAT,GB20180809|GB20180803|||,"UNITED KINGDOM","TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||F",321|25.0|MATCHED|PAYCHARGED||25.000000|0.000000|0.0|0|Y
IF100421A029,57,"VERTEX ES VAT","COUNTRY ES INPUT",VTX_ES_VAT_I_STD,VTX_ES_807240000,21,21,100,N,100,VAT|VAT|VAT,ESN0071677A|ES4152630|||,SPAIN,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|21.0|MATCHED|PAYCHARGED||21.000000|0.000000|21.0|21|Y
IF100421A030,59,"VERTEX ES VAT","COUNTRY ES INPUT",VTX_ES_VAT_I_STD,VTX_ES_807240000,21,21,100,N,100,VAT|VAT|VAT,ESN0071677A|ES6518992|||,SPAIN,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|21.0|MATCHED|PAYCHARGED||21.000000|0.000000|21.0|21|Y
IF100421A031,61,"VERTEX SG VAT","COUNTRY SG INPUT",VTX_SG_VAT_I_STD,VTX_SG_807020000,7,7,100,N,100,VAT|GST|VAT,SG631852963|SG4152630|||,SINGAPORE,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|7.0|MATCHED|PAYCHARGED||7.000000|0.000000|7.0|7|Y
IF100421A032,63,"VERTEX SG VAT","COUNTRY SG INPUT",VTX_SG_VAT_I_STD,VTX_SG_807020000,7,7,100,N,100,VAT|GST|VAT,SG521852975|SG4152630|||,SINGAPORE,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|7.0|MATCHED|PAYCHARGED||7.000000|0.000000|7.0|7|Y
IF100421A033,65,"VERTEX SG VAT","COUNTRY SG INPUT",VTX_SG_VAT_I_STD,VTX_SG_807020000,7,7,100,N,100,VAT|GST|VAT,SG411852989|DE6352410|||,SINGAPORE,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|7.0|MATCHED|PAYCHARGED||7.000000|0.000000|7.0|7|Y
IF100421A034,67,"VERTEX AU VAT","COUNTRY AU INPUT",VTX_AU_VAT_I_STD,VTX_AU_800360000,10,10,100,N,100,VAT|GST|VAT,AU201832048|AU745629873|||,AUSTRALIA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|10.0|MATCHED|PAYCHARGED||10.000000|0.000000|10.0|10|Y
IF100421A035,69,"VERTEX AU VAT","COUNTRY AU INPUT",VTX_AU_VAT_I_STD,VTX_AU_800360000,10,10,100,N,100,VAT|GST|VAT,AU201832048|AU745629873|||,AUSTRALIA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|10.0|MATCHED|PAYCHARGED||10.000000|0.000000|10.0|10|Y
IF100421A004,7,"VERTEX AT VAT","CITY AT INPUT",VTX_AT_VAT_TI_STD,VTX_AT_CI_800400004,19,19,100,N,100,VAT|VAT|VAT,ATU43626689||||,MITTELBERG,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|19.0|MATCHED|PAYCHARGED||19.000000|0.000000|19.0|19|Y
IF100421A004,7,"VERTEX AT VAT","COUNTRY AT INPUT",VTX_AT_VAT_I_OUTOFSCOPE,VTX_AT_800400000,0,0,100,N,100,VAT|VAT|VAT,ATU43626689|AT4152630|||,AUSTRIA,"NONTAXABLE|DEFAULT|Outside the Scope||Outside the Scope|21|||||F",321|19.0|MATCHED|PAYCHARGED||19.000000|0.000000|19.0|19|Y
IF100421A036,71,"VERTEX AU VAT","COUNTRY AU INPUT",VTX_AU_VAT_I_STD,VTX_AU_800360000,10,10,100,N,100,VAT|GST|VAT,AU201832048|DE6352410|||,AUSTRALIA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|10.0|MATCHED|PAYCHARGED||10.000000|0.000000|10.0|10|Y
IF100421A037,73,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_REDUCED,VTX_GB_808260000,5,5,100,N,100,VAT|VAT|VAT,GB804979985|GB852145872|||,"UNITED KINGDOM","TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE|Reduced Rate 1|21|||||F",321|5.0|MATCHED|PAYCHARGED||5.000000|0.000000|5.0|5|Y
IF100421A038,75,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_LUXURY,VTX_GB_808260000,40,40,100,N,100,VAT|VAT|VAT,GB804979985|GB852145872|||,"UNITED KINGDOM","TAXABLE|DEFAULT|Luxury Rate|SINGLE_RATE|Luxury Rate|21|||||F",321|40.0|MATCHED|PAYCHARGED||40.000000|0.000000|40.0|40|Y
IF100421A039,77,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_USERDEF,VTX_GB_808260000,15,15,100,N,100,VAT|VAT|VAT,GB804979985|GB852145872|||,"UNITED KINGDOM","TAXABLE|DEFAULT|User Defined|SINGLE_RATE|User Defined|21|||||F",321|15.0|MATCHED|PAYCHARGED||15.000000|0.000000|15.0|15|Y
